 0.3285033    -0.0205630
 0.3363377    -0.0203637
 0.3441714    -0.0201628
 0.3520049    -0.0199604
 0.3598387    -0.0197566
 0.3676731    -0.0195513
 0.3755067    -0.0193446
 0.3833387    -0.0191367
 0.3911689    -0.0189275
 0.3989972    -0.0187170
 0.4068235    -0.0185054
 0.4146479    -0.0182925
 0.4224703    -0.0180782
 0.4302908    -0.0178622
 0.4381097    -0.0176444
 0.4459269    -0.0174247
 0.4537429    -0.0172029
 0.4615577    -0.0169789
 0.4693716    -0.0167524
 0.4771850    -0.0165233
 0.4849982    -0.0162915
 0.4928116    -0.0160567
 0.5006256    -0.0158189
 0.5084406    -0.0155779
 0.5162571    -0.0153340
 0.5240753    -0.0150874
 0.5318955    -0.0148385
 0.5397178    -0.0145875
 0.5475422    -0.0143347
 0.5553686    -0.0140805
 0.5631968    -0.0138250
 0.5710263    -0.0135687
 0.5788570    -0.0133118
 0.5866881    -0.0130546
 0.5945190    -0.0127975
 0.6023490    -0.0125407
 0.6101774    -0.0122846
 0.6180034    -0.0120291
 0.6258266    -0.0117742
 0.6336470    -0.0115201
 0.6414646    -0.0112668
 0.6492797    -0.0110142
 0.6570930    -0.0107625
 0.6649054    -0.0105115
 0.6727178    -0.0102613
 0.6805317    -0.0100119
 0.6883486    -0.0097633
 0.6961704    -0.0095154
 0.7039989    -0.0092683
 0.7118278    -0.0090221
 0.7196467    -0.0087773
 0.7274549    -0.0085339
 0.7352527    -0.0082920
 0.7430412    -0.0080517
 0.7508224    -0.0078128
 0.7585991    -0.0075755
 0.7663749    -0.0073396
 0.7741541    -0.0071050
 0.7819421    -0.0068717
 0.7897448    -0.0066396
 0.7975677    -0.0064086
 0.8053804    -0.0061796
 0.8131572    -0.0059533
 0.8208938    -0.0057298
 0.8285897    -0.0055089
 0.8362470    -0.0052905
 0.8438708    -0.0050744
 0.8514686    -0.0048602
 0.8590503    -0.0046475
 0.8666284    -0.0044361
 0.8742179    -0.0042252
 0.8818368    -0.0040145
 0.8895066    -0.0038031
 0.8972523    -0.0035905
 0.9050465    -0.0033772
 0.9127344    -0.0031675
 0.9203143    -0.0029614
 0.9278296    -0.0027577
 0.9353499    -0.0025547
 0.9429744    -0.0023495
 0.9507008    -0.0021424
 0.9580818    -0.0019453
 0.9649883    -0.0017616
 0.9714019    -0.0015915
 0.9773420    -0.0014345
 0.9828465    -0.0012894
 0.9879594    -0.0011551
 0.9927242    -0.0010301
 0.9971809    -0.0009136
 1.0000000    -0.0008400
